"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO3","16.09.2022 15:00 - 16.09.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","702","1551","n/e","n/e","0","12","n/e","1","n/e","1278"
"BZN|NO3","16.09.2022 16:00 - 16.09.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","703","1530","n/e","n/e","0","12","n/e","2","n/e","1234"
"BZN|NO3","16.09.2022 17:00 - 16.09.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","705","1557","n/e","n/e","0","12","n/e","3","n/e","1264"
"BZN|NO3","16.09.2022 18:00 - 16.09.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","697","1556","n/e","n/e","0","12","n/e","4","n/e","1172"
"BZN|NO3","16.09.2022 19:00 - 16.09.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","701","1543","n/e","n/e","0","12","n/e","4","n/e","1094"
"BZN|NO3","16.09.2022 20:00 - 16.09.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","688","1475","n/e","n/e","0","13","n/e","4","n/e","955"
"BZN|NO3","16.09.2022 21:00 - 16.09.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","690","1448","n/e","n/e","0","12","n/e","4","n/e","937"
"BZN|NO3","16.09.2022 22:00 - 16.09.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","680","1248","n/e","n/e","0","12","n/e","3","n/e","927"
"BZN|NO3","16.09.2022 23:00 - 17.09.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","697","1194","n/e","n/e","0","14","n/e","3","n/e","879"
"BZN|NO3","17.09.2022 00:00 - 17.09.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","659","1188","n/e","n/e","0","13","n/e","3","n/e","867"
"BZN|NO3","17.09.2022 01:00 - 17.09.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","654","1160","n/e","n/e","0","13","n/e","3","n/e","1036"
"BZN|NO3","17.09.2022 02:00 - 17.09.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","668","1183","n/e","n/e","0","14","n/e","3","n/e","1060"
"BZN|NO3","17.09.2022 03:00 - 17.09.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","684","1196","n/e","n/e","0","13","n/e","3","n/e","1055"
"BZN|NO3","17.09.2022 04:00 - 17.09.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","690","1245","n/e","n/e","0","13","n/e","2","n/e","948"
"BZN|NO3","17.09.2022 05:00 - 17.09.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","697","1460","n/e","n/e","0","12","n/e","4","n/e","828"
"BZN|NO3","17.09.2022 06:00 - 17.09.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","704","1547","n/e","n/e","0","12","n/e","5","n/e","807"
"BZN|NO3","17.09.2022 07:00 - 17.09.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","721","1669","n/e","n/e","0","12","n/e","4","n/e","707"
"BZN|NO3","17.09.2022 08:00 - 17.09.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","726","1700","n/e","n/e","0","13","n/e","4","n/e","591"
"BZN|NO3","17.09.2022 09:00 - 17.09.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","731","1492","n/e","n/e","0","13","n/e","4","n/e","596"
"BZN|NO3","17.09.2022 10:00 - 17.09.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","726","1483","n/e","n/e","0","14","n/e","3","n/e","574"
"BZN|NO3","17.09.2022 11:00 - 17.09.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","717","1392","n/e","n/e","0","14","n/e","3","n/e","564"
"BZN|NO3","17.09.2022 12:00 - 17.09.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","719","1328","n/e","n/e","0","13","n/e","3","n/e","582"
"BZN|NO3","17.09.2022 13:00 - 17.09.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","724","1323","n/e","n/e","0","13","n/e","3","n/e","634"
"BZN|NO3","17.09.2022 14:00 - 17.09.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","736","1458","n/e","n/e","0","12","n/e","3","n/e","747"
"BZN|NO3","17.09.2022 15:00 - 17.09.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","736","1619","n/e","n/e","0","19","n/e","2","n/e","761"
"BZN|NO3","17.09.2022 16:00 - 17.09.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","710","1980","n/e","n/e","0","22","n/e","3","n/e","768"
"BZN|NO3","17.09.2022 17:00 - 17.09.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","706","1769","n/e","n/e","0","25","n/e","4","n/e","779"
"BZN|NO3","17.09.2022 18:00 - 17.09.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","684","1750","n/e","n/e","0","25","n/e","4","n/e","785"
"BZN|NO3","17.09.2022 19:00 - 17.09.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","689","1769","n/e","n/e","0","25","n/e","5","n/e","710"
"BZN|NO3","17.09.2022 20:00 - 17.09.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","689","1707","n/e","n/e","0","25","n/e","5","n/e","665"
"BZN|NO3","17.09.2022 21:00 - 17.09.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","683","1685","n/e","n/e","0","25","n/e","4","n/e","600"
"BZN|NO3","17.09.2022 22:00 - 17.09.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","687","1453","n/e","n/e","0","25","n/e","4","n/e","538"
"BZN|NO3","17.09.2022 23:00 - 18.09.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","682","1485","n/e","n/e","0","25","n/e","3","n/e","558"
"BZN|NO3","18.09.2022 00:00 - 18.09.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","675","1402","n/e","n/e","0","25","n/e","4","n/e","546"
"BZN|NO3","18.09.2022 01:00 - 18.09.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","673","1467","n/e","n/e","0","25","n/e","3","n/e","587"
"BZN|NO3","18.09.2022 02:00 - 18.09.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","664","1568","n/e","n/e","0","25","n/e","3","n/e","644"
"BZN|NO3","18.09.2022 03:00 - 18.09.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","664","1480","n/e","n/e","0","23","n/e","4","n/e","958"
"BZN|NO3","18.09.2022 04:00 - 18.09.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","670","1383","n/e","n/e","0","21","n/e","4","n/e","1064"
"BZN|NO3","18.09.2022 05:00 - 18.09.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","678","1534","n/e","n/e","0","20","n/e","5","n/e","1126"
"BZN|NO3","18.09.2022 06:00 - 18.09.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","672","1539","n/e","n/e","0","18","n/e","4","n/e","1113"
"BZN|NO3","18.09.2022 07:00 - 18.09.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","675","1538","n/e","n/e","0","14","n/e","4","n/e","1200"
"BZN|NO3","18.09.2022 08:00 - 18.09.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","680","1514","n/e","n/e","0","11","n/e","4","n/e","1217"
"BZN|NO3","18.09.2022 09:00 - 18.09.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","675","1427","n/e","n/e","0","12","n/e","4","n/e","1159"
"BZN|NO3","18.09.2022 10:00 - 18.09.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","672","1361","n/e","n/e","0","12","n/e","3","n/e","1154"
"BZN|NO3","18.09.2022 11:00 - 18.09.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","672","1356","n/e","n/e","0","13","n/e","4","n/e","1285"
"BZN|NO3","18.09.2022 12:00 - 18.09.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","673","1321","n/e","n/e","0","12","n/e","4","n/e","1390"
"BZN|NO3","18.09.2022 13:00 - 18.09.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","668","1342","n/e","n/e","0","12","n/e","3","n/e","1421"
"BZN|NO3","18.09.2022 14:00 - 18.09.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","672","1364","n/e","n/e","0","14","n/e","3","n/e","1485"
"BZN|NO3","18.09.2022 15:00 - 18.09.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","671","1355","n/e","n/e","0","13","n/e","3","n/e","1519"
"BZN|NO3","18.09.2022 16:00 - 18.09.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","671","1353","n/e","n/e","0","13","n/e","3","n/e","1482"
"BZN|NO3","18.09.2022 17:00 - 18.09.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","672","1358","n/e","n/e","0","13","n/e","4","n/e","1414"
"BZN|NO3","18.09.2022 18:00 - 18.09.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","674","1400","n/e","n/e","0","13","n/e","4","n/e","1398"
"BZN|NO3","18.09.2022 19:00 - 18.09.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","677","1397","n/e","n/e","0","12","n/e","4","n/e","1365"
"BZN|NO3","18.09.2022 20:00 - 18.09.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","670","1386","n/e","n/e","0","13","n/e","4","n/e","1306"
"BZN|NO3","18.09.2022 21:00 - 18.09.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","674","1380","n/e","n/e","0","12","n/e","4","n/e","1303"
"BZN|NO3","18.09.2022 22:00 - 18.09.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","648","1345","n/e","n/e","0","12","n/e","4","n/e","1210"
"BZN|NO3","18.09.2022 23:00 - 19.09.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","654","1345","n/e","n/e","0","12","n/e","2","n/e","1278"
"BZN|NO3","19.09.2022 00:00 - 19.09.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","648","1331","n/e","n/e","0","13","n/e","2","n/e","1257"
"BZN|NO3","19.09.2022 01:00 - 19.09.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","645","1323","n/e","n/e","0","12","n/e","2","n/e","1299"
"BZN|NO3","19.09.2022 02:00 - 19.09.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","645","1348","n/e","n/e","0","12","n/e","2","n/e","1311"
"BZN|NO3","19.09.2022 03:00 - 19.09.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","637","1408","n/e","n/e","0","13","n/e","2","n/e","1331"
"BZN|NO3","19.09.2022 04:00 - 19.09.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","635","1644","n/e","n/e","0","20","n/e","1","n/e","1317"
"BZN|NO3","19.09.2022 05:00 - 19.09.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","645","1860","n/e","n/e","0","17","n/e","2","n/e","1217"
"BZN|NO3","19.09.2022 06:00 - 19.09.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","660","1953","n/e","n/e","0","10","n/e","0","n/e","1108"
"BZN|NO3","19.09.2022 07:00 - 19.09.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","645","1968","n/e","n/e","0","10","n/e","0","n/e","1033"
"BZN|NO3","19.09.2022 08:00 - 19.09.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","641","1957","n/e","n/e","0","11","n/e","1","n/e","960"
"BZN|NO3","19.09.2022 09:00 - 19.09.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","625","2057","n/e","n/e","0","11","n/e","1","n/e","769"
"BZN|NO3","19.09.2022 10:00 - 19.09.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","623","2150","n/e","n/e","0","12","n/e","1","n/e","786"
"BZN|NO3","19.09.2022 11:00 - 19.09.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","620","1873","n/e","n/e","0","13","n/e","1","n/e","805"
"BZN|NO3","19.09.2022 12:00 - 19.09.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","611","1851","n/e","n/e","0","13","n/e","0","n/e","800"
"BZN|NO3","19.09.2022 13:00 - 19.09.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","622","1863","n/e","n/e","0","12","n/e","0","n/e","863"
"BZN|NO3","19.09.2022 14:00 - 19.09.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","621","1766","n/e","n/e","0","13","n/e","0","n/e","928"
"BZN|NO3","19.09.2022 15:00 - 19.09.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","620","1790","n/e","n/e","0","11","n/e","0","n/e","882"
"BZN|NO3","19.09.2022 16:00 - 19.09.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","617","1757","n/e","n/e","0","12","n/e","0","n/e","914"
"BZN|NO3","19.09.2022 17:00 - 19.09.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","620","1788","n/e","n/e","0","11","n/e","1","n/e","828"
"BZN|NO3","19.09.2022 18:00 - 19.09.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","621","2174","n/e","n/e","0","11","n/e","1","n/e","740"
"BZN|NO3","19.09.2022 19:00 - 19.09.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","619","2056","n/e","n/e","0","13","n/e","1","n/e","592"
"BZN|NO3","19.09.2022 20:00 - 19.09.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","613","1577","n/e","n/e","0","12","n/e","1","n/e","438"
"BZN|NO3","19.09.2022 21:00 - 19.09.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","606","1742","n/e","n/e","0","12","n/e","0","n/e","387"
"BZN|NO3","19.09.2022 22:00 - 19.09.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","612","1471","n/e","n/e","0","12","n/e","0","n/e","371"
"BZN|NO3","19.09.2022 23:00 - 20.09.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","597","1487","n/e","n/e","0","12","n/e","0","n/e","310"
"BZN|NO3","20.09.2022 00:00 - 20.09.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","589","1458","n/e","n/e","0","13","n/e","0","n/e","237"
"BZN|NO3","20.09.2022 01:00 - 20.09.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","586","1465","n/e","n/e","0","12","n/e","0","n/e","239"
"BZN|NO3","20.09.2022 02:00 - 20.09.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","581","1493","n/e","n/e","0","12","n/e","0","n/e","185"
"BZN|NO3","20.09.2022 03:00 - 20.09.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","585","1615","n/e","n/e","0","12","n/e","0","n/e","158"
"BZN|NO3","20.09.2022 04:00 - 20.09.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","587","2053","n/e","n/e","0","12","n/e","0","n/e","122"
"BZN|NO3","20.09.2022 05:00 - 20.09.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","592","2416","n/e","n/e","0","21","n/e","1","n/e","93"
"BZN|NO3","20.09.2022 06:00 - 20.09.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","609","2499","n/e","n/e","0","25","n/e","0","n/e","54"
"BZN|NO3","20.09.2022 07:00 - 20.09.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","604","2600","n/e","n/e","0","25","n/e","0","n/e","27"
"BZN|NO3","20.09.2022 08:00 - 20.09.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","11","","602","2623","n/e","n/e","0","25","n/e","0","n/e","15"
"BZN|NO3","20.09.2022 09:00 - 20.09.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","604","2577","n/e","n/e","0","25","n/e","0","n/e","13"
"BZN|NO3","20.09.2022 10:00 - 20.09.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","598","2562","n/e","n/e","0","25","n/e","1","n/e","16"
"BZN|NO3","20.09.2022 11:00 - 20.09.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","11","","597","2537","n/e","n/e","0","25","n/e","1","n/e","239"
"BZN|NO3","20.09.2022 12:00 - 20.09.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","27","","590","2572","n/e","n/e","0","25","n/e","1","n/e","227"
"BZN|NO3","20.09.2022 13:00 - 20.09.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","28","","605","2627","n/e","n/e","0","25","n/e","1","n/e","30"
"BZN|NO3","20.09.2022 14:00 - 20.09.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","28","","599","2619","n/e","n/e","0","25","n/e","2","n/e","42"
"BZN|NO3","20.09.2022 15:00 - 20.09.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","29","","606","2614","n/e","n/e","0","25","n/e","2","n/e","58"
"BZN|NO3","20.09.2022 16:00 - 20.09.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","29","","608","2604","n/e","n/e","0","21","n/e","3","n/e","93"
"BZN|NO3","20.09.2022 17:00 - 20.09.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","29","","599","2621","n/e","n/e","0","18","n/e","3","n/e","129"
"BZN|NO3","20.09.2022 18:00 - 20.09.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","26","","592","2533","n/e","n/e","0","14","n/e","2","n/e","115"
"BZN|NO3","20.09.2022 19:00 - 20.09.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","23","","594","2452","n/e","n/e","0","11","n/e","2","n/e","188"
"BZN|NO3","20.09.2022 20:00 - 20.09.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","26","","566","2365","n/e","n/e","0","8","n/e","3","n/e","313"
"BZN|NO3","20.09.2022 21:00 - 20.09.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","26","","557","2209","n/e","n/e","0","7","n/e","3","n/e","413"
"BZN|NO3","20.09.2022 22:00 - 20.09.2022 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","27","","513","2009","n/e","n/e","0","8","n/e","0","n/e","494"
"BZN|NO3","20.09.2022 23:00 - 21.09.2022 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","23","","517","1959","n/e","n/e","0","8","n/e","0","n/e","540"
"BZN|NO3","21.09.2022 00:00 - 21.09.2022 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","24","","513","2078","n/e","n/e","0","8","n/e","0","n/e","521"
"BZN|NO3","21.09.2022 01:00 - 21.09.2022 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","513","2060","n/e","n/e","0","8","n/e","0","n/e","539"
"BZN|NO3","21.09.2022 02:00 - 21.09.2022 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","23","","513","2032","n/e","n/e","0","10","n/e","1","n/e","479"
"BZN|NO3","21.09.2022 03:00 - 21.09.2022 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","27","","511","2053","n/e","n/e","0","9","n/e","1","n/e","481"
"BZN|NO3","21.09.2022 04:00 - 21.09.2022 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","12","","505","1978","n/e","n/e","0","15","n/e","1","n/e","500"
"BZN|NO3","21.09.2022 05:00 - 21.09.2022 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","13","","503","2076","n/e","n/e","0","16","n/e","2","n/e","569"
"BZN|NO3","21.09.2022 06:00 - 21.09.2022 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","28","","499","2133","n/e","n/e","0","21","n/e","1","n/e","623"
"BZN|NO3","21.09.2022 07:00 - 21.09.2022 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","11","","498","2054","n/e","n/e","0","21","n/e","1","n/e","680"
"BZN|NO3","21.09.2022 08:00 - 21.09.2022 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","496","2027","n/e","n/e","0","21","n/e","1","n/e","727"
"BZN|NO3","21.09.2022 09:00 - 21.09.2022 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","487","1969","n/e","n/e","0","16","n/e","1","n/e","744"
"BZN|NO3","21.09.2022 10:00 - 21.09.2022 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","485","1982","n/e","n/e","0","17","n/e","2","n/e","754"
"BZN|NO3","21.09.2022 11:00 - 21.09.2022 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","481","1977","n/e","n/e","0","18","n/e","2","n/e","617"
"BZN|NO3","21.09.2022 12:00 - 21.09.2022 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","481","1992","n/e","n/e","0","19","n/e","2","n/e","567"
"BZN|NO3","21.09.2022 13:00 - 21.09.2022 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","487","2060","n/e","n/e","0","19","n/e","3","n/e","472"
"BZN|NO3","21.09.2022 14:00 - 21.09.2022 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","491","2134","n/e","n/e","0","18","n/e","2","n/e","427"
"BZN|NO3","21.09.2022 15:00 - 21.09.2022 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","495","2195","n/e","n/e","0","19","n/e","3","n/e","379"
"BZN|NO3","21.09.2022 16:00 - 21.09.2022 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","491","2201","n/e","n/e","0","20","n/e","3","n/e","369"
"BZN|NO3","21.09.2022 17:00 - 21.09.2022 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","3","","490","2201","n/e","n/e","0","23","n/e","3","n/e","444"
"BZN|NO3","21.09.2022 18:00 - 21.09.2022 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","486","2159","n/e","n/e","0","19","n/e","3","n/e","524"
"BZN|NO3","21.09.2022 19:00 - 21.09.2022 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","2","","481","2047","n/e","n/e","0","22","n/e","2","n/e","614"
"BZN|NO3","21.09.2022 20:00 - 21.09.2022 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","468","1947","n/e","n/e","0","18","n/e","3","n/e","682"
"BZN|NO3","21.09.2022 21:00 - 21.09.2022 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","463","1789","n/e","n/e","0","19","n/e","4","n/e","820"
