"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO3","20.02.2021 16:00 - 20.02.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","130","","35","2254","n/e","n/e","0","14","n/e","1","n/e","488"
"BZN|NO3","20.02.2021 17:00 - 20.02.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","168","","35","2284","n/e","n/e","0","15","n/e","2","n/e","446"
"BZN|NO3","20.02.2021 18:00 - 20.02.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","129","","36","2213","n/e","n/e","0","14","n/e","2","n/e","337"
"BZN|NO3","20.02.2021 19:00 - 20.02.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","35","","37","1855","n/e","n/e","0","14","n/e","3","n/e","312"
"BZN|NO3","20.02.2021 20:00 - 20.02.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","33","1579","n/e","n/e","0","13","n/e","0","n/e","393"
"BZN|NO3","20.02.2021 21:00 - 20.02.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","34","1490","n/e","n/e","0","14","n/e","0","n/e","559"
"BZN|NO3","20.02.2021 22:00 - 20.02.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","42","1381","n/e","n/e","0","14","n/e","0","n/e","713"
"BZN|NO3","20.02.2021 23:00 - 21.02.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","53","1098","n/e","n/e","0","15","n/e","0","n/e","759"
"BZN|NO3","21.02.2021 00:00 - 21.02.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","54","941","n/e","n/e","0","15","n/e","0","n/e","879"
"BZN|NO3","21.02.2021 01:00 - 21.02.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","56","868","n/e","n/e","0","14","n/e","0","n/e","944"
"BZN|NO3","21.02.2021 02:00 - 21.02.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","58","858","n/e","n/e","0","15","n/e","0","n/e","987"
"BZN|NO3","21.02.2021 03:00 - 21.02.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","62","909","n/e","n/e","0","14","n/e","0","n/e","1030"
"BZN|NO3","21.02.2021 04:00 - 21.02.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","63","997","n/e","n/e","0","15","n/e","0","n/e","1055"
"BZN|NO3","21.02.2021 05:00 - 21.02.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","65","1147","n/e","n/e","0","15","n/e","1","n/e","1023"
"BZN|NO3","21.02.2021 06:00 - 21.02.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","4","","69","1228","n/e","n/e","0","15","n/e","0","n/e","995"
"BZN|NO3","21.02.2021 07:00 - 21.02.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","71","1540","n/e","n/e","0","14","n/e","0","n/e","933"
"BZN|NO3","21.02.2021 08:00 - 21.02.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","11","","79","1692","n/e","n/e","0","15","n/e","0","n/e","911"
"BZN|NO3","21.02.2021 09:00 - 21.02.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","26","","79","1702","n/e","n/e","0","14","n/e","0","n/e","800"
"BZN|NO3","21.02.2021 10:00 - 21.02.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","26","","82","1822","n/e","n/e","0","14","n/e","3","n/e","606"
"BZN|NO3","21.02.2021 11:00 - 21.02.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","26","","100","1906","n/e","n/e","0","14","n/e","0","n/e","476"
"BZN|NO3","21.02.2021 12:00 - 21.02.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","26","","101","1894","n/e","n/e","0","14","n/e","5","n/e","399"
"BZN|NO3","21.02.2021 13:00 - 21.02.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","26","","110","1931","n/e","n/e","0","15","n/e","5","n/e","360"
"BZN|NO3","21.02.2021 14:00 - 21.02.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","26","","116","2016","n/e","n/e","0","14","n/e","0","n/e","397"
"BZN|NO3","21.02.2021 15:00 - 21.02.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","119","","115","2208","n/e","n/e","0","15","n/e","0","n/e","362"
"BZN|NO3","21.02.2021 16:00 - 21.02.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","167","","121","2357","n/e","n/e","0","14","n/e","0","n/e","300"
"BZN|NO3","21.02.2021 17:00 - 21.02.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","121","2384","n/e","n/e","0","14","n/e","0","n/e","292"
"BZN|NO3","21.02.2021 18:00 - 21.02.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","120","2388","n/e","n/e","0","16","n/e","0","n/e","316"
"BZN|NO3","21.02.2021 19:00 - 21.02.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","119","2358","n/e","n/e","0","14","n/e","0","n/e","304"
"BZN|NO3","21.02.2021 20:00 - 21.02.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","157","","117","2377","n/e","n/e","0","14","n/e","1","n/e","283"
"BZN|NO3","21.02.2021 21:00 - 21.02.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","114","2389","n/e","n/e","0","14","n/e","1","n/e","283"
"BZN|NO3","21.02.2021 22:00 - 21.02.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","122","","111","2333","n/e","n/e","0","13","n/e","1","n/e","271"
"BZN|NO3","21.02.2021 23:00 - 22.02.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","93","","120","2123","n/e","n/e","0","14","n/e","1","n/e","289"
"BZN|NO3","22.02.2021 00:00 - 22.02.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","68","","118","2093","n/e","n/e","0","14","n/e","0","n/e","322"
"BZN|NO3","22.02.2021 01:00 - 22.02.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","42","","116","2054","n/e","n/e","0","13","n/e","0","n/e","332"
"BZN|NO3","22.02.2021 02:00 - 22.02.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","39","","114","2027","n/e","n/e","0","14","n/e","0","n/e","319"
"BZN|NO3","22.02.2021 03:00 - 22.02.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","38","","113","1980","n/e","n/e","0","12","n/e","1","n/e","311"
"BZN|NO3","22.02.2021 04:00 - 22.02.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","127","","111","2212","n/e","n/e","0","13","n/e","0","n/e","333"
"BZN|NO3","22.02.2021 05:00 - 22.02.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","157","","110","2399","n/e","n/e","0","13","n/e","0","n/e","382"
"BZN|NO3","22.02.2021 06:00 - 22.02.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","168","","111","2476","n/e","n/e","0","13","n/e","1","n/e","503"
"BZN|NO3","22.02.2021 07:00 - 22.02.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","168","","116","2446","n/e","n/e","0","14","n/e","0","n/e","549"
"BZN|NO3","22.02.2021 08:00 - 22.02.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","168","","118","2380","n/e","n/e","0","13","n/e","1","n/e","588"
"BZN|NO3","22.02.2021 09:00 - 22.02.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","168","","116","2385","n/e","n/e","0","13","n/e","0","n/e","623"
"BZN|NO3","22.02.2021 10:00 - 22.02.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","119","2365","n/e","n/e","0","13","n/e","0","n/e","653"
"BZN|NO3","22.02.2021 11:00 - 22.02.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","167","","113","2357","n/e","n/e","0","13","n/e","0","n/e","633"
"BZN|NO3","22.02.2021 12:00 - 22.02.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","167","","113","2351","n/e","n/e","0","13","n/e","0","n/e","591"
"BZN|NO3","22.02.2021 13:00 - 22.02.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","111","2378","n/e","n/e","0","13","n/e","0","n/e","588"
"BZN|NO3","22.02.2021 14:00 - 22.02.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","114","2420","n/e","n/e","0","13","n/e","0","n/e","672"
"BZN|NO3","22.02.2021 15:00 - 22.02.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","117","2440","n/e","n/e","0","14","n/e","0","n/e","727"
"BZN|NO3","22.02.2021 16:00 - 22.02.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","119","2461","n/e","n/e","0","13","n/e","0","n/e","741"
"BZN|NO3","22.02.2021 17:00 - 22.02.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","119","2463","n/e","n/e","0","13","n/e","0","n/e","679"
"BZN|NO3","22.02.2021 18:00 - 22.02.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","121","2344","n/e","n/e","0","13","n/e","0","n/e","695"
"BZN|NO3","22.02.2021 19:00 - 22.02.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","169","","122","2282","n/e","n/e","0","13","n/e","0","n/e","693"
"BZN|NO3","22.02.2021 20:00 - 22.02.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","168","","129","2258","n/e","n/e","0","13","n/e","0","n/e","591"
"BZN|NO3","22.02.2021 21:00 - 22.02.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","162","","131","2202","n/e","n/e","0","13","n/e","0","n/e","369"
"BZN|NO3","22.02.2021 22:00 - 22.02.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","103","","123","2117","n/e","n/e","0","12","n/e","2","n/e","233"
"BZN|NO3","22.02.2021 23:00 - 23.02.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","89","","141","1960","n/e","n/e","0","13","n/e","5","n/e","321"
"BZN|NO3","23.02.2021 00:00 - 23.02.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","11","","146","1928","n/e","n/e","0","13","n/e","5","n/e","507"
"BZN|NO3","23.02.2021 01:00 - 23.02.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","153","1912","n/e","n/e","0","13","n/e","5","n/e","616"
"BZN|NO3","23.02.2021 02:00 - 23.02.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","154","1934","n/e","n/e","0","12","n/e","5","n/e","733"
"BZN|NO3","23.02.2021 03:00 - 23.02.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","154","1921","n/e","n/e","0","12","n/e","3","n/e","690"
"BZN|NO3","23.02.2021 04:00 - 23.02.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","156","1981","n/e","n/e","0","13","n/e","1","n/e","749"
"BZN|NO3","23.02.2021 05:00 - 23.02.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","106","","157","2084","n/e","n/e","0","12","n/e","2","n/e","735"
"BZN|NO3","23.02.2021 06:00 - 23.02.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","107","","163","2131","n/e","n/e","0","13","n/e","1","n/e","828"
"BZN|NO3","23.02.2021 07:00 - 23.02.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","152","","166","2324","n/e","n/e","0","13","n/e","4","n/e","846"
"BZN|NO3","23.02.2021 08:00 - 23.02.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","112","","164","2397","n/e","n/e","0","13","n/e","4","n/e","717"
"BZN|NO3","23.02.2021 09:00 - 23.02.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","143","","167","2439","n/e","n/e","0","12","n/e","4","n/e","525"
"BZN|NO3","23.02.2021 10:00 - 23.02.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","70","","166","2367","n/e","n/e","0","12","n/e","4","n/e","439"
"BZN|NO3","23.02.2021 11:00 - 23.02.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","40","","165","2228","n/e","n/e","0","13","n/e","4","n/e","381"
"BZN|NO3","23.02.2021 12:00 - 23.02.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","131","","165","2035","n/e","n/e","0","13","n/e","2","n/e","449"
"BZN|NO3","23.02.2021 13:00 - 23.02.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","106","","163","2027","n/e","n/e","0","13","n/e","0","n/e","524"
"BZN|NO3","23.02.2021 14:00 - 23.02.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","100","","160","2167","n/e","n/e","0","13","n/e","1","n/e","687"
"BZN|NO3","23.02.2021 15:00 - 23.02.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","89","","157","2137","n/e","n/e","0","13","n/e","3","n/e","817"
"BZN|NO3","23.02.2021 16:00 - 23.02.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","91","","156","2093","n/e","n/e","0","13","n/e","5","n/e","872"
"BZN|NO3","23.02.2021 17:00 - 23.02.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","72","","153","2252","n/e","n/e","0","16","n/e","0","n/e","985"
"BZN|NO3","23.02.2021 18:00 - 23.02.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","151","1969","n/e","n/e","0","18","n/e","5","n/e","994"
"BZN|NO3","23.02.2021 19:00 - 23.02.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","149","1865","n/e","n/e","0","19","n/e","3","n/e","959"
"BZN|NO3","23.02.2021 20:00 - 23.02.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","145","1789","n/e","n/e","0","14","n/e","0","n/e","1002"
"BZN|NO3","23.02.2021 21:00 - 23.02.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","146","1754","n/e","n/e","0","13","n/e","0","n/e","977"
"BZN|NO3","23.02.2021 22:00 - 23.02.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","142","1621","n/e","n/e","0","14","n/e","0","n/e","900"
"BZN|NO3","23.02.2021 23:00 - 24.02.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","177","1395","n/e","n/e","0","14","n/e","1","n/e","884"
"BZN|NO3","24.02.2021 00:00 - 24.02.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","180","997","n/e","n/e","0","13","n/e","1","n/e","910"
"BZN|NO3","24.02.2021 01:00 - 24.02.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","10","","180","829","n/e","n/e","0","14","n/e","2","n/e","991"
"BZN|NO3","24.02.2021 02:00 - 24.02.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","185","856","n/e","n/e","0","13","n/e","0","n/e","846"
"BZN|NO3","24.02.2021 03:00 - 24.02.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","8","","193","927","n/e","n/e","0","14","n/e","1","n/e","839"
"BZN|NO3","24.02.2021 04:00 - 24.02.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","8","","198","1113","n/e","n/e","0","15","n/e","3","n/e","876"
"BZN|NO3","24.02.2021 05:00 - 24.02.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","8","","202","1588","n/e","n/e","0","14","n/e","3","n/e","828"
"BZN|NO3","24.02.2021 06:00 - 24.02.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","8","","209","1732","n/e","n/e","0","14","n/e","5","n/e","664"
"BZN|NO3","24.02.2021 07:00 - 24.02.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","8","","214","1766","n/e","n/e","0","16","n/e","3","n/e","519"
"BZN|NO3","24.02.2021 08:00 - 24.02.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","219","1780","n/e","n/e","0","16","n/e","5","n/e","522"
"BZN|NO3","24.02.2021 09:00 - 24.02.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","225","1763","n/e","n/e","0","19","n/e","5","n/e","739"
"BZN|NO3","24.02.2021 10:00 - 24.02.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","227","1713","n/e","n/e","0","15","n/e","5","n/e","998"
"BZN|NO3","24.02.2021 11:00 - 24.02.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","230","1644","n/e","n/e","0","14","n/e","4","n/e","1048"
"BZN|NO3","24.02.2021 12:00 - 24.02.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","231","1639","n/e","n/e","0","14","n/e","0","n/e","1105"
"BZN|NO3","24.02.2021 13:00 - 24.02.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","238","1648","n/e","n/e","0","13","n/e","0","n/e","1001"
"BZN|NO3","24.02.2021 14:00 - 24.02.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","241","1701","n/e","n/e","0","13","n/e","2","n/e","1074"
"BZN|NO3","24.02.2021 15:00 - 24.02.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","244","1720","n/e","n/e","0","13","n/e","2","n/e","1026"
"BZN|NO3","24.02.2021 16:00 - 24.02.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","244","1832","n/e","n/e","0","14","n/e","4","n/e","977"
"BZN|NO3","24.02.2021 17:00 - 24.02.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","239","1772","n/e","n/e","0","14","n/e","3","n/e","943"
"BZN|NO3","24.02.2021 18:00 - 24.02.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","238","1677","n/e","n/e","0","13","n/e","4","n/e","855"
"BZN|NO3","24.02.2021 19:00 - 24.02.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","235","1543","n/e","n/e","0","12","n/e","4","n/e","837"
"BZN|NO3","24.02.2021 20:00 - 24.02.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","234","1488","n/e","n/e","0","13","n/e","4","n/e","936"
"BZN|NO3","24.02.2021 21:00 - 24.02.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","8","","228","1399","n/e","n/e","0","12","n/e","5","n/e","988"
"BZN|NO3","24.02.2021 22:00 - 24.02.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","8","","229","1211","n/e","n/e","0","13","n/e","3","n/e","988"
"BZN|NO3","24.02.2021 23:00 - 25.02.2021 00:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","251","880","n/e","n/e","0","12","n/e","2","n/e","1010"
"BZN|NO3","25.02.2021 00:00 - 25.02.2021 01:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","251","840","n/e","n/e","0","12","n/e","2","n/e","1107"
"BZN|NO3","25.02.2021 01:00 - 25.02.2021 02:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","251","864","n/e","n/e","0","12","n/e","0","n/e","1110"
"BZN|NO3","25.02.2021 02:00 - 25.02.2021 03:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","0","","249","883","n/e","n/e","0","13","n/e","0","n/e","1115"
"BZN|NO3","25.02.2021 03:00 - 25.02.2021 04:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","4","","251","894","n/e","n/e","0","13","n/e","5","n/e","1113"
"BZN|NO3","25.02.2021 04:00 - 25.02.2021 05:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","248","1043","n/e","n/e","0","12","n/e","5","n/e","1098"
"BZN|NO3","25.02.2021 05:00 - 25.02.2021 06:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","248","1326","n/e","n/e","0","13","n/e","5","n/e","1057"
"BZN|NO3","25.02.2021 06:00 - 25.02.2021 07:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","253","1402","n/e","n/e","0","13","n/e","5","n/e","1057"
"BZN|NO3","25.02.2021 07:00 - 25.02.2021 08:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","257","1454","n/e","n/e","0","13","n/e","4","n/e","942"
"BZN|NO3","25.02.2021 08:00 - 25.02.2021 09:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","256","1485","n/e","n/e","0","13","n/e","4","n/e","897"
"BZN|NO3","25.02.2021 09:00 - 25.02.2021 10:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","253","1562","n/e","n/e","0","17","n/e","5","n/e","870"
"BZN|NO3","25.02.2021 10:00 - 25.02.2021 11:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","251","1586","n/e","n/e","0","17","n/e","5","n/e","846"
"BZN|NO3","25.02.2021 11:00 - 25.02.2021 12:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","250","1570","n/e","n/e","0","13","n/e","5","n/e","714"
"BZN|NO3","25.02.2021 12:00 - 25.02.2021 13:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","251","1555","n/e","n/e","0","14","n/e","5","n/e","683"
"BZN|NO3","25.02.2021 13:00 - 25.02.2021 14:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","253","1537","n/e","n/e","0","15","n/e","3","n/e","653"
"BZN|NO3","25.02.2021 14:00 - 25.02.2021 15:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","253","1565","n/e","n/e","0","13","n/e","3","n/e","634"
"BZN|NO3","25.02.2021 15:00 - 25.02.2021 16:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","253","1542","n/e","n/e","0","15","n/e","4","n/e","730"
"BZN|NO3","25.02.2021 16:00 - 25.02.2021 17:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","250","1583","n/e","n/e","0","14","n/e","1","n/e","776"
"BZN|NO3","25.02.2021 17:00 - 25.02.2021 18:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","253","1581","n/e","n/e","0","14","n/e","4","n/e","905"
"BZN|NO3","25.02.2021 18:00 - 25.02.2021 19:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","254","1567","n/e","n/e","0","13","n/e","5","n/e","946"
"BZN|NO3","25.02.2021 19:00 - 25.02.2021 20:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","254","1500","n/e","n/e","0","13","n/e","5","n/e","860"
"BZN|NO3","25.02.2021 20:00 - 25.02.2021 21:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","253","1391","n/e","n/e","0","13","n/e","5","n/e","884"
"BZN|NO3","25.02.2021 21:00 - 25.02.2021 22:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","252","1247","n/e","n/e","0","14","n/e","1","n/e","942"
"BZN|NO3","25.02.2021 22:00 - 25.02.2021 23:00 (UTC)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","9","","254","930","n/e","n/e","0","15","n/e","5","n/e","1060"
